42.80300	68.75639
43.19000	68.58483
43.58100	68.41327
43.97500	68.24080
44.37300	68.07015
44.77400	67.90220
45.17900	67.73605
45.58800	67.57172
46.00000	67.40558
46.41600	67.24034
46.83600	67.07780
47.25900	66.91708
47.68700	66.75816
48.11800	66.59744
48.55300	66.43671
48.99200	66.28140
49.43500	66.12880
49.88200	65.97350
50.33400	65.81729
50.78900	65.66469
51.24800	65.51390
51.71200	65.36220
52.17900	65.21141
52.65100	65.06332
53.12700	64.91434
53.60800	64.76987
54.09300	64.62359
54.58200	64.48183
55.07500	64.34277
55.57400	64.19830
56.07600	64.05834
56.58300	63.91477
57.09500	63.78294
57.61100	63.64299
58.13200	63.50393
58.65800	63.36397
59.18900	63.22853
59.72400	63.09670
60.26400	62.95855
60.80900	62.82220
61.35900	62.69218
61.91400	62.56035
62.47400	62.43213
63.03900	62.30391
63.60900	62.17479
64.18400	62.04657
64.76500	61.91835
65.35100	61.79645
65.94200	61.67094
66.53800	61.54543
67.14000	61.42083
67.74700	61.29622
68.36000	61.17252
68.97800	61.05242
69.60200	60.93143
70.23100	60.81585
70.86600	60.69847
71.50700	60.58199
72.15400	60.46551
72.80600	60.35083
73.46500	60.23435
74.12900	60.11787
74.80000	60.00861
75.47600	59.89575
76.15900	59.77565
76.84800	59.66188
77.54300	59.55533
78.24400	59.45149
78.95200	59.33772
79.66600	59.22937
80.38600	59.12192
81.11300	59.00905
81.84700	58.90431
82.58700	58.79776
83.33400	58.69573
84.08700	58.59098
84.84800	58.48985
85.61500	58.38421
86.39000	58.28398
87.17100	58.17743
87.95900	58.07721
88.75500	57.98149
89.55700	57.87765
90.36700	57.78104
91.18500	57.68352
92.00900	57.58600
92.84100	57.48577
93.68100	57.40090
94.52800	57.31512
95.38300	57.21579
96.24600	57.12459
97.11600	57.03340
97.99500	56.94581
98.88100	56.85461
99.77500	56.75980
100.68000	56.67041
101.59000	56.58282
102.51000	56.49434
103.43000	56.40224
104.37000	56.31736
105.31000	56.23158
106.27000	56.14670
107.23000	56.06544
108.20000	55.97604
109.17000	55.89387
110.16000	55.81261
111.16000	55.72683
112.16000	55.64376
113.18000	55.56069
114.20000	55.48394
115.23000	55.40267
116.28000	55.32502
117.33000	55.24827
118.39000	55.16519
119.46000	55.09115
120.54000	55.01440
121.63000	54.93855
122.73000	54.86451
123.84000	54.78957
124.96000	54.71191
126.09000	54.64329
127.23000	54.56744
128.38000	54.49882
129.54000	54.42387
130.71000	54.35073
131.90000	54.28301
133.09000	54.21439
134.29000	54.14396
135.51000	54.07895
136.73000	54.00942
137.97000	53.93809
139.22000	53.87307
140.48000	53.80535
141.75000	53.74034
143.03000	53.66269
144.32000	53.58232
145.63000	53.50196
146.95000	53.42431
148.27000	53.35298
149.62000	53.29067
150.97000	53.23108
152.33000	53.17239
153.71000	53.11279
155.10000	53.05500
156.50000	52.99812
157.92000	52.94123
159.35000	52.88615
160.79000	52.82926
162.24000	52.77509
163.71000	52.72091
165.19000	52.66854
166.68000	52.61527
168.19000	52.56380
169.71000	52.50872
171.25000	52.46176
172.80000	52.41120
174.36000	52.36244
175.94000	52.31368
177.53000	52.26582
179.13000	52.21797
180.75000	52.17101
182.39000	52.12587
184.04000	52.08072
185.70000	52.03738
187.38000	51.99313
189.08000	51.95070
190.79000	51.90916
192.51000	51.86762
194.25000	51.82699
196.01000	51.78726
197.78000	51.74843
199.57000	51.70961
201.38000	51.67259
203.20000	51.63466
205.03000	51.59854
206.89000	51.56423
208.76000	51.52811
210.65000	51.49380
212.55000	51.46039
214.48000	51.42879
216.42000	51.39628
218.37000	51.36558
220.35000	51.33488
222.34000	51.30418
224.35000	51.27439
226.38000	51.24730
228.43000	51.21931
230.49000	51.19312
232.58000	51.16874
234.68000	51.14165
236.80000	51.11908
238.95000	51.09560
241.11000	51.07303
243.29000	51.05136
245.49000	51.03149
247.71000	51.01253
249.95000	50.99357
252.21000	50.97641
254.49000	50.95835
256.79000	50.94300
259.11000	50.92946
261.46000	50.91682
263.82000	50.90327
266.21000	50.89154
268.61000	50.88431
271.04000	50.87348
273.50000	50.86625
275.97000	50.86174
278.46000	50.85361
280.98000	50.85000
