2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 11:08:08, 90.6, 44.9
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
2017-08-01 13:08:23, 92.4, 42.3
